Date,Away Team,Home Team,Away Final Score,Home Final Score,Away Team ELO,Away Team avg. points scored,Away Team avg. points allowed,Away Team games played,Away Team games won,Away Team win rate,Away Team home court points scored,Away Team home court points allowed,Away Team home court games played,Away Team home court win rate,Away Team possessions,Away Team defensive rebounds,Away Team offensive rebounds,Home Team ELO,Home Team avg. points scored,Home Team avg. points allowed,Home Team games played,Home Team games won,Home Team win rate,Home Team home court points scored,Home Team home court points allowed,Home Team home court games played,Home Team home court win rate,Home Team possessions,Home Team defensive rebounds,Home Team offensive rebounds
20100322,Dallas,New Orleans,99,115,154.1453141,101.6521739,99.62318841,69,46,0.666666667,101.6,100.1142857,35,0.685714286,78,27.68115942,12.14492754,68.19406019,99.87142857,102.5,70,32,0.457142857,100.2727273,99.48484848,33,0.636363636,76.41428571,26.07142857,12.42857143
20100322,Houston,Chicago,88,98,117.8401302,102.1791045,101.761194,67,36,0.537313433,104.1176471,102.3529412,34,0.588235294,78.85074627,27.08955224,15.07462687,71.52044488,97.20289855,99.71014493,69,32,0.463768116,98.63636364,98.12121212,33,0.575757576,79.47826087,29.49275362,14.71014493
20100322,Memphis,Sacramento,102,85,126.3569367,102.6714286,103.1285714,70,37,0.528571429,101.6216216,100.972973,37,0.594594595,78.18571429,26.47142857,16.78571429,25.28321848,101.1304348,105,69,23,0.333333333,104.4285714,104.6571429,35,0.485714286,80.07246377,27.69565217,15.30434783
20100322,Miami,New Jersey,99,89,118.7106783,95.97142857,94.92857143,70,36,0.514285714,96.7027027,93.10810811,37,0.567567568,76,27.95714286,13.28571429,-79.72087109,91.27941176,101.4411765,68,7,0.102941176,89.4375,99.21875,32,0.09375,76.94117647,25.44117647,13.23529412
20100322,Orlando,Philadelphia,109,93,180.2584477,102,95.07142857,70,49,0.7,104.0571429,92.88571429,35,0.8,76.8,30.21428571,13.35714286,40.32036777,97,100.7391304,69,23,0.333333333,95.5,99.52941176,34,0.323529412,75.71014493,25.88405797,13.4057971
20100322,Phoenix,Golden State,133,131,169.6653861,109.8142857,105.7714286,70,44,0.628571429,111.7297297,103.4054054,37,0.756756757,78.87142857,27.62857143,13.81428571,13.47219964,108.0724638,112.1884058,69,19,0.275362319,111.4571429,110.4857143,35,0.428571429,83.94202899,25.39130435,12.20289855
20100322,San Antonio,Oklahoma City,99,96,148.0613225,101.4411765,96.57352941,68,41,0.602941176,105.0285714,96.37142857,35,0.714285714,79.45588235,28.86764706,14.27941176,160.9460523,100.358209,96.55223881,67,42,0.626865672,101.5757576,95.90909091,33,0.666666667,78.29850746,28.34328358,14.34328358
20100322,Toronto,Minnesota,106,100,81.98545514,103.7941176,105.8088235,68,34,0.5,104.5294118,102.4705882,34,0.676470588,78.27941176,27.01470588,12.73529412,-21.6410843,98.11594203,107.7681159,69,14,0.202898551,97.45454545,103.1212121,33,0.272727273,82.27536232,28.43478261,15.52173913
20100323,Charlotte,Washington,95,86,112.5348407,94.55882353,93.76470588,68,34,0.5,97.8125,91.3125,32,0.75,74.97058824,27.04411765,14.64705882,12.89038914,96.27941176,101.0294118,68,21,0.308823529,98.44117647,101.3529412,34,0.352941176,77.27941176,26.98529412,14.41176471
20100323,Denver,New York,104,109,160.9836349,107.3623188,102.5217391,69,46,0.666666667,110.7714286,101.9428571,35,0.828571429,79.72463768,27.26086957,14.89855072,39.92427423,101.6142857,104.5285714,70,25,0.357142857,103.2162162,104.1081081,37,0.405405405,79.51428571,26.88571429,12.21428571
20100323,Indiana,Detroit,98,83,66.45264749,99.85714286,104.3857143,70,24,0.342857143,101.1818182,100.7878788,33,0.515151515,81.58571429,28.71428571,12.5,17.55067849,93.4,98.65714286,70,23,0.328571429,93.8,95.77142857,35,0.457142857,74.61428571,24.81428571,16.28571429
20100323,L.A. Clippers,Dallas,96,106,36.44950248,95.51428571,101.3857143,70,26,0.371428571,95.71428571,97.91428571,35,0.542857143,76.4,26.44285714,13.91428571,140.5501887,101.6142857,99.84285714,70,46,0.657142857,101.6,100.1142857,35,0.685714286,77.97142857,27.51428571,12.15714286
20100324,Cleveland,New Orleans,105,92,237.1309013,102.2253521,94.76056338,71,56,0.788732394,103.5714286,93.71428571,35,0.885714286,75.71830986,29.26760563,13.49295775,81.78918558,100.084507,102.4507042,71,33,0.464788732,100.7058824,99.47058824,34,0.647058824,76.4084507,26.04225352,12.43661972
20100324,Denver,Boston,99,113,143.8776989,107.3142857,102.6142857,70,46,0.657142857,110.7714286,101.9428571,35,0.828571429,79.67142857,27.2,14.85714286,136.3044681,98.82608696,94.30434783,69,45,0.652173913,100.34375,95.125,32,0.65625,76.5942029,27.07246377,12.57971014
20100324,Houston,Oklahoma City,104,122,108.2081617,101.9705882,101.7058824,68,36,0.529411765,104.1176471,102.3529412,34,0.588235294,78.85294118,27.07352941,15.05882353,154.6575794,100.2941176,96.58823529,68,42,0.617647059,101.4117647,96,34,0.647058824,78.35294118,28.41176471,14.25
20100324,L.A. Lakers,San Antonio,92,83,194.6157333,103.2941176,97.11764706,68,51,0.75,104.8378378,95.35135135,37,0.864864865,78,28.5,14.08823529,154.3497955,101.4057971,96.56521739,69,42,0.608695652,105.0285714,96.37142857,35,0.714285714,79.49275362,28.86956522,14.30434783
20100324,Memphis,Golden State,110,128,131.3569367,102.6619718,102.8732394,71,38,0.535211268,101.6216216,100.972973,37,0.594594595,78.14084507,26.54929577,16.84507042,8.472199639,108.4,112.4857143,70,19,0.271428571,112,111.1111111,36,0.416666667,84.11428571,25.41428571,12.17142857
20100324,Minnesota,Charlotte,95,108,-26.6410843,98.14285714,107.7428571,70,14,0.2,97.52941176,103.2058824,34,0.264705882,82.25714286,28.34285714,15.38571429,117.5348407,94.56521739,93.65217391,69,35,0.507246377,97.8125,91.3125,32,0.75,75.08695652,27.14492754,14.76811594
20100324,Orlando,Atlanta,84,86,185.2584477,102.0985915,95.04225352,71,50,0.704225352,104.0571429,92.88571429,35,0.8,76.71830986,30.18309859,13.35211268,132.2048257,102.4142857,97.7,70,45,0.642857143,105.7142857,97.37142857,35,0.8,76.1,26.42857143,14.4
20100324,Philadelphia,Milwaukee,101,86,35.32036777,96.94285714,100.8571429,70,23,0.328571429,95.42857143,99.8,35,0.314285714,75.64285714,25.81428571,13.42857143,147.0104129,98.1641791,96.76119403,67,37,0.552238806,100.78125,96.78125,32,0.71875,80.31343284,28.40298507,14.2238806
20100324,Sacramento,New Jersey,79,93,20.28321848,100.9,104.9571429,70,23,0.328571429,103.8888889,104.5833333,36,0.472222222,80,27.7,15.32857143,-84.72087109,91.24637681,101.4057971,69,7,0.101449275,89.42424242,99.21212121,33,0.090909091,76.8115942,25.4057971,13.30434783
20100324,Utah,Toronto,113,87,177.0779587,103.9428571,98.01428571,70,46,0.657142857,106.8918919,96.81081081,37,0.783783784,78.37142857,27.81428571,14.01428571,86.98545514,103.826087,105.7246377,69,35,0.507246377,104.5294118,102.4705882,34,0.676470588,78.31884058,27.04347826,12.7826087
20100324,Washington,Indiana,82,99,7.890389137,96.13043478,100.942029,69,21,0.304347826,98.08571429,101.1714286,35,0.342857143,77.36231884,27.01449275,14.39130435,71.45264749,99.83098592,104.084507,71,25,0.352112676,101.1818182,100.7878788,33,0.515151515,81.49295775,28.81690141,12.52112676
20100325,Dallas,Portland,89,101,145.5501887,101.6760563,99.78873239,71,47,0.661971831,101.7222222,100,36,0.694444444,77.97183099,27.53521127,12.18309859,153.471674,98.14285714,94.84285714,70,42,0.6,98.14285714,93.11428571,35,0.657142857,74.84285714,26.15714286,13.9
20100325,L.A. Clippers,Houston,99,93,31.44950248,95.52112676,101.4507042,71,26,0.366197183,95.71428571,97.91428571,35,0.542857143,76.42253521,26.47887324,14.05633803,103.2081617,102,102,69,36,0.52173913,104.1176471,102.3529412,34,0.588235294,78.84057971,27.04347826,15.14492754
20100325,Miami,Chicago,103,74,123.7106783,96.01408451,94.84507042,71,37,0.521126761,96.7027027,93.10810811,37,0.567567568,75.88732394,27.94366197,13.22535211,81.15241341,97.21428571,99.54285714,70,33,0.471428571,98.61764706,97.82352941,34,0.588235294,79.47142857,29.61428571,14.74285714
20100326,Atlanta,Philadelphia,98,105,142.5101879,102.1830986,97.50704225,71,46,0.647887324,105.1666667,97,36,0.805555556,76.14084507,26.54929577,14.28169014,51.48937228,97,100.6478873,71,24,0.338028169,95.42857143,99.8,35,0.314285714,75.66197183,25.83098592,13.42253521
20100326,Cleveland,San Antonio,97,102,242.1309013,102.2638889,94.72222222,72,57,0.791666667,103.5714286,93.71428571,35,0.885714286,75.70833333,29.26388889,13.44444444,149.3497955,101.1428571,96.5,70,42,0.6,104.4166667,96.25,36,0.694444444,79.4,28.82857143,14.3
20100326,Denver,Toronto,97,96,138.1203758,107.1971831,102.7605634,71,46,0.647887324,110.7714286,101.9428571,35,0.828571429,79.57746479,27.12676056,14.85915493,81.98545514,103.5857143,105.8285714,70,35,0.5,104.0285714,102.7714286,35,0.657142857,78.34285714,27,12.81428571
20100326,Detroit,New Jersey,110,118,12.55067849,93.25352113,98.64788732,71,23,0.323943662,93.5,95.83333333,36,0.444444444,74.61971831,24.91549296,16.23943662,-69.22046213,91.27142857,101.0857143,70,8,0.114285714,89.52941176,98.61764706,34,0.117647059,76.74285714,25.5,13.31428571
20100326,L.A. Lakers,Oklahoma City,75,91,199.6157333,103.1304348,96.91304348,69,52,0.753623188,104.8378378,95.35135135,37,0.864864865,77.92753623,28.53623188,14.04347826,159.6575794,100.6086957,96.69565217,69,43,0.623188406,102,96.22857143,35,0.657142857,78.34782609,28.47826087,14.15942029
20100326,Miami,Milwaukee,87,74,128.7106783,96.11111111,94.55555556,72,38,0.527777778,96.7027027,93.10810811,37,0.567567568,75.875,28.04166667,13.22222222,130.8414084,97.98529412,96.82352941,68,37,0.544117647,100.3333333,96.90909091,33,0.696969697,80.26470588,28.33823529,14.29411765
20100326,Minnesota,Orlando,97,106,-31.6410843,98.09859155,107.7464789,71,14,0.197183099,97.52941176,103.2058824,34,0.264705882,82.22535211,28.28169014,15.35211268,174.9530855,101.8472222,94.91666667,72,50,0.694444444,104.0571429,92.88571429,35,0.8,76.75,30.19444444,13.29166667
20100326,New York,Phoenix,96,132,57.0302103,101.7183099,104.5211268,71,26,0.366197183,103.3684211,104.1052632,38,0.421052632,79.46478873,26.91549296,12.26760563,174.6653861,110.1408451,106.1267606,71,45,0.633802817,111.7297297,103.4054054,37,0.756756757,79.11267606,27.73239437,13.85915493
20100326,Sacramento,Boston,86,94,4.782809523,100.5915493,104.7887324,71,23,0.323943662,103.8888889,104.5833333,36,0.472222222,79.88732394,27.76056338,15.33802817,142.0617912,99.02857143,94.37142857,70,46,0.657142857,100.7272727,95.24242424,33,0.666666667,76.54285714,27.01428571,12.71428571
20100326,Utah,Indiana,106,122,182.0779587,104.0704225,97.85915493,71,47,0.661971831,106.8918919,96.81081081,37,0.783783784,78.3943662,27.84507042,14.11267606,76.45264749,99.81944444,103.7777778,72,26,0.361111111,101.1176471,100.2352941,34,0.529411765,81.51388889,29,12.51388889
20100326,Washington,Charlotte,96,107,2.890389137,95.92857143,100.9142857,70,21,0.3,98.08571429,101.1714286,35,0.342857143,77.44285714,27.15714286,14.47142857,122.5348407,94.75714286,93.67142857,70,36,0.514285714,98.12121212,91.42424242,33,0.757575758,75.15714286,27.18571429,14.74285714
20100327,Dallas,Golden State,111,90,140.5501887,101.5,99.80555556,72,47,0.652777778,101.7222222,100,36,0.694444444,77.90277778,27.55555556,12.13888889,25.76067334,108.6760563,112.4507042,71,20,0.281690141,112.4324324,111.0810811,37,0.432432432,84.11267606,25.4084507,12.22535211
20100327,L.A. Lakers,Houston,109,101,190.6199179,102.7285714,96.82857143,70,52,0.742857143,104.8378378,95.35135135,37,0.864864865,77.75714286,28.44285714,14.07142857,91.03229579,101.8714286,101.9571429,70,36,0.514285714,103.8,102.2571429,35,0.571428571,78.75714286,27,15.12857143
20100327,New Jersey,Chicago,83,106,-56.04334807,91.64788732,101.2112676,71,9,0.126760563,90.34285714,98.94285714,35,0.142857143,76.70422535,25.53521127,13.25352113,76.15241341,96.88732394,99.5915493,71,33,0.464788732,97.91428571,97.97142857,35,0.571428571,79.4084507,29.54929577,14.78873239
20100327,Portland,New Orleans,112,101,158.471674,98.18309859,94.76056338,71,43,0.605633803,98.22222222,93,36,0.666666667,74.81690141,26.22535211,13.88732394,76.78918558,99.97222222,102.4861111,72,33,0.458333333,100.4571429,99.62857143,35,0.628571429,76.38888889,25.95833333,12.375
20100327,Utah,Washington,103,87,166.5154276,104.0972222,98.19444444,72,47,0.652777778,106.8918919,96.81081081,37,0.783783784,78.44444444,27.88888889,14.11111111,-2.109610863,95.92957746,101,71,21,0.295774648,98.08571429,101.1714286,35,0.342857143,77.3943662,27.07042254,14.36619718
20100328,Chicago,Detroit,110,103,81.15241341,97.01388889,99.36111111,72,34,0.472222222,98.13888889,97.55555556,36,0.583333333,79.44444444,29.72222222,14.77777778,-0.626435572,93.48611111,98.91666667,72,23,0.319444444,93.5,95.83333333,36,0.444444444,74.61111111,24.80555556,16.16666667
20100328,Denver,Orlando,97,103,143.1203758,107.0555556,102.6666667,72,47,0.652777778,110.7714286,101.9428571,35,0.828571429,79.55555556,27.11111111,14.875,179.9530855,101.9041096,94.94520548,73,51,0.698630137,104.1111111,93,36,0.805555556,76.75342466,30.21917808,13.28767123
20100328,Golden State,L.A. Clippers,121,103,20.76067334,108.4166667,112.4305556,72,20,0.277777778,111.8421053,111.0789474,38,0.421052632,84.25,25.59722222,12.30555556,43.62536841,95.56944444,101.3333333,72,27,0.375,95.71428571,97.91428571,35,0.542857143,76.375,26.61111111,14.08333333
20100328,Indiana,Atlanta,84,94,92.01517861,100.1232877,103.8082192,73,27,0.369863014,101.7142857,100.4,35,0.542857143,81.52054795,28.97260274,12.47945205,128.4081063,102.125,97.61111111,72,46,0.638888889,105.1666667,97,36,0.805555556,76.125,26.5,14.29166667
20100328,Memphis,Milwaukee,103,108,114.068463,102.7638889,103.2222222,72,38,0.527777778,101.6216216,100.972973,37,0.594594595,78.22222222,26.5,16.84722222,125.6283354,97.63768116,96.68115942,69,37,0.536231884,99.55882353,96.61764706,34,0.676470588,80.14492754,28.1884058,14.47826087
20100328,Phoenix,Minnesota,111,105,179.6653861,110.4444444,105.9861111,72,46,0.638888889,112.2631579,103.2105263,38,0.763157895,79.13888889,27.81944444,13.90277778,-36.6410843,98.08333333,107.7222222,72,14,0.194444444,97.52941176,103.2058824,34,0.264705882,82.15277778,28.23611111,15.33333333
20100328,Portland,Oklahoma City,92,87,163.471674,98.375,94.84722222,72,44,0.611111111,98.22222222,93,36,0.666666667,74.76388889,26.13888889,13.86111111,168.6533947,100.4714286,96.38571429,70,44,0.628571429,101.6944444,95.63888889,36,0.666666667,78.17142857,28.41428571,14.08571429
20100328,Sacramento,Cleveland,90,97,-0.217190477,100.3888889,104.6388889,72,23,0.319444444,103.8888889,104.5833333,36,0.472222222,79.93055556,27.90277778,15.30555556,227.8527907,102.1917808,94.82191781,73,57,0.780821918,103.5714286,93.71428571,35,0.885714286,75.7260274,29.20547945,13.4109589
20100328,San Antonio,Boston,94,73,163.6279061,101.1549296,96.50704225,71,43,0.605633803,104.3513514,96.27027027,37,0.702702703,79.36619718,28.8028169,14.29577465,147.0617912,98.95774648,94.25352113,71,47,0.661971831,100.5294118,94.97058824,34,0.676470588,76.63380282,27.07042254,12.73239437
20100328,Toronto,Miami,94,97,76.98545514,103.4788732,105.7042254,71,35,0.492957746,103.8055556,102.6111111,36,0.638888889,78.33802817,27.16901408,12.78873239,133.9237513,95.98630137,94.2739726,73,39,0.534246575,96.7027027,93.10810811,37,0.567567568,75.82191781,28.09589041,13.20547945
20100329,Denver,Dallas,93,109,138.1203758,106.9178082,102.6712329,73,47,0.643835616,110.7714286,101.9428571,35,0.828571429,79.43835616,27.05479452,14.80821918,145.5501887,101.630137,99.67123288,73,48,0.657534247,101.7222222,100,36,0.694444444,78.12328767,27.82191781,12.01369863
20100329,L.A. Lakers,New Orleans,100,108,195.6199179,102.8169014,96.88732394,71,53,0.746478873,104.8378378,95.35135135,37,0.864864865,77.70422535,28.47887324,14.04225352,71.78918558,99.98630137,102.6164384,73,33,0.452054795,100.4722222,99.97222222,36,0.611111111,76.31506849,25.83561644,12.31506849
20100329,New York,Utah,98,103,52.0302103,101.6388889,104.9027778,72,26,0.361111111,103.3684211,104.1052632,38,0.421052632,79.48611111,26.79166667,12.33333333,171.5154276,104.0821918,98.04109589,73,48,0.657534247,106.8918919,96.81081081,37,0.783783784,78.45205479,28.01369863,14.06849315
20100329,San Antonio,New Jersey,84,90,168.6279061,101.0555556,96.18055556,72,44,0.611111111,104.3513514,96.27027027,37,0.702702703,79.23611111,28.83333333,14.31944444,-61.04334807,91.52777778,101.2777778,72,9,0.125,90.34285714,98.94285714,35,0.142857143,76.77777778,25.61111111,13.22222222
20100329,Toronto,Charlotte,103,101,71.98545514,103.3472222,105.5833333,72,35,0.486111111,103.8055556,102.6111111,36,0.638888889,78.20833333,27.05555556,12.75,127.5348407,94.92957746,93.70422535,71,37,0.521126761,98.38235294,91.55882353,34,0.764705882,75.14084507,27.15492958,14.77464789
20100330,L.A. Clippers,Milwaukee,89,107,36.3388989,95.67123288,101.6027397,73,27,0.369863014,95.91666667,98.55555556,36,0.527777778,76.45205479,26.57534247,14.17808219,130.6283354,97.78571429,96.77142857,70,38,0.542857143,99.8,96.8,35,0.685714286,80.32857143,28.18571429,14.52857143
20100330,Oklahoma City,Philadelphia,111,93,163.1352227,100.2816901,96.32394366,71,44,0.61971831,101.2972973,95.54054054,37,0.648648649,78,28.3943662,14.05633803,65.59145384,97.11111111,100.6111111,72,25,0.347222222,95.69444444,99.75,36,0.333333333,75.65277778,25.79166667,13.47222222
20100330,Phoenix,Chicago,111,105,184.6653861,110.4520548,105.9726027,73,47,0.643835616,112.2631579,103.2105263,38,0.763157895,79.30136986,27.82191781,13.82191781,86.15241341,97.19178082,99.4109589,73,35,0.479452055,98.13888889,97.55555556,36,0.583333333,79.36986301,29.69863014,14.69863014
20100330,Sacramento,Indiana,95,102,-5.217190477,100.2465753,104.5342466,73,23,0.315068493,103.8888889,104.5833333,36,0.472222222,79.90410959,27.91780822,15.26027397,87.01517861,99.90540541,103.6756757,74,27,0.364864865,101.7142857,100.4,35,0.542857143,81.43243243,28.94594595,12.44594595
20100330,Washington,Houston,94,98,-7.109610863,95.80555556,101.0277778,72,21,0.291666667,97.77777778,101.2222222,36,0.333333333,77.41666667,26.94444444,14.375,86.03229579,101.8591549,102.056338,71,36,0.507042254,103.7222222,102.4444444,36,0.555555556,78.69014085,26.85915493,15.09859155
20100331,Dallas,Memphis,106,102,150.5501887,101.7297297,99.58108108,74,49,0.662162162,101.9189189,99.81081081,37,0.702702703,78.09459459,27.82432432,12,109.068463,102.7671233,103.2876712,73,38,0.520547945,101.6216216,100.972973,37,0.594594595,78.42465753,26.57534247,16.87671233
20100331,Golden State,Utah,104,128,28.04714285,108.5890411,112.3013699,73,21,0.287671233,111.8421053,111.0789474,38,0.421052632,84.21917808,25.63013699,12.30136986,176.5154276,104.0675676,98.04054054,74,49,0.662162162,106.7894737,96.84210526,38,0.789473684,78.48648649,28.08108108,14.01351351
20100331,Houston,San Antonio,102,119,91.03229579,101.8055556,101.9444444,72,37,0.513888889,103.5675676,102.2162162,37,0.567567568,78.73611111,26.88888889,15.13888889,140.6607807,100.8219178,96.09589041,73,44,0.602739726,104.3513514,96.27027027,37,0.702702703,79.16438356,28.95890411,14.36986301
20100331,L.A. Clippers,Toronto,92,114,31.3388989,95.58108108,101.6756757,74,27,0.364864865,95.91666667,98.55555556,36,0.527777778,76.40540541,26.60810811,14.28378378,82.54039369,103.3424658,105.5205479,73,36,0.493150685,103.8055556,102.6111111,36,0.638888889,78.16438356,27.02739726,12.76712329
20100331,L.A. Lakers,Atlanta,92,109,178.2368447,102.7777778,97.04166667,72,53,0.736111111,104.8378378,95.35135135,37,0.864864865,77.61111111,28.43055556,14.08333333,133.4081063,102.0136986,97.42465753,73,47,0.643835616,104.8648649,96.64864865,37,0.810810811,76.10958904,26.61643836,14.31506849
20100331,Miami,Detroit,98,81,138.9237513,96,94.27027027,74,40,0.540540541,96.71052632,93.13157895,38,0.578947368,75.72972973,28.01351351,13.13513514,-5.626435572,93.61643836,99.06849315,73,23,0.315068493,93.75675676,96.21621622,37,0.432432432,74.60273973,24.79452055,16.08219178
20100331,Milwaukee,Cleveland,98,101,135.6283354,97.91549296,96.66197183,71,39,0.549295775,100,96.58333333,36,0.694444444,80.22535211,28.1971831,14.50704225,232.8527907,102.1216216,94.75675676,74,58,0.783783784,103.3888889,93.61111111,36,0.888888889,75.75675676,29.2027027,13.31081081
20100331,New York,Portland,90,118,47.0302103,101.5890411,104.8767123,73,26,0.356164384,103.3684211,104.1052632,38,0.421052632,79.50684932,26.87671233,12.2739726,168.9898461,98.28767123,94.73972603,73,45,0.616438356,98.22222222,93,36,0.666666667,74.64383562,26.05479452,13.84931507
20100331,Oklahoma City,Boston,109,104,168.1352227,100.4305556,96.27777778,72,45,0.625,101.2972973,95.54054054,37,0.648648649,78.13888889,28.43055556,14.15277778,142.0617912,98.59722222,94.25,72,47,0.652777778,99.74285714,94.94285714,35,0.657142857,76.54166667,27.01388889,12.69444444
20100331,Philadelphia,Charlotte,84,103,60.59145384,97.05479452,100.7534247,73,25,0.342465753,95.62162162,100.0540541,37,0.324324324,75.82191781,25.82191781,13.39726027,116.9799021,95.01388889,93.83333333,72,37,0.513888889,98.45714286,91.88571429,35,0.742857143,75.13888889,27.06944444,14.72222222
20100331,Phoenix,New Jersey,116,105,189.6653861,110.4594595,105.9594595,74,48,0.648648649,112.2631579,103.2105263,38,0.763157895,79.25675676,27.83783784,13.90540541,-33.07622266,91.50684932,101.0410959,73,10,0.136986301,90.33333333,98.52777778,36,0.166666667,76.73972603,25.67123288,13.16438356
20100331,Sacramento,Minnesota,99,108,-10.21719048,100.1756757,104.5,74,23,0.310810811,103.8888889,104.5833333,36,0.472222222,79.91891892,27.89189189,15.28378378,-41.6410843,98.17808219,107.7671233,73,14,0.191780822,97.74285714,103.4285714,35,0.257142857,82.2739726,28.30136986,15.47945205
20100331,Washington,New Orleans,96,91,-12.10961086,95.78082192,100.9863014,73,21,0.287671233,97.77777778,101.2222222,36,0.333333333,77.47945205,26.98630137,14.45205479,89.17225881,100.0945946,102.5810811,74,34,0.459459459,100.6756757,99.97297297,37,0.621621622,76.24324324,25.86486486,12.27027027
20100401,Orlando,Dallas,97,82,184.9530855,101.9189189,94.97297297,74,52,0.702702703,104.0810811,93.10810811,37,0.810810811,76.67567568,30.14864865,13.28378378,155.5501887,101.7866667,99.61333333,75,50,0.666666667,101.9189189,99.81081081,37,0.702702703,78.26666667,27.90666667,12.05333333
20100401,Portland,Denver,92,109,173.9898461,98.55405405,94.67567568,74,46,0.621621622,98.75675676,92.91891892,37,0.675675676,74.66216216,26.06756757,13.90540541,133.1203758,106.7297297,102.7567568,74,47,0.635135135,110.7714286,101.9428571,35,0.828571429,79.39189189,27.08108108,14.81081081
20100402,Atlanta,Cleveland,88,93,142.8909801,102.1081081,97.35135135,74,48,0.648648649,104.9736842,96.52631579,38,0.815789474,76.01351351,26.59459459,14.27027027,237.8527907,102.1066667,94.8,75,59,0.786666667,103.3243243,93.72972973,37,0.891891892,75.85333333,29.22666667,13.36
20100402,Chicago,Washington,95,87,81.15241341,97.2972973,99.56756757,74,35,0.472972973,98.32432432,97.91891892,37,0.567567568,79.32432432,29.72972973,14.64864865,3.018576105,95.78378378,100.8513514,74,22,0.297297297,97.77777778,101.2222222,36,0.333333333,77.33783784,26.90540541,14.35135135
20100402,Houston,Boston,119,114,86.03229579,101.8082192,102.1780822,73,37,0.506849315,103.5675676,102.2162162,37,0.567567568,78.8630137,26.87671233,15.23287671,137.0617912,98.67123288,94.45205479,73,47,0.643835616,99.86111111,95.33333333,36,0.638888889,76.52054795,26.93150685,12.5890411
20100402,Miami,Indiana,105,96,143.9237513,96.02666667,94.09333333,75,41,0.546666667,96.71052632,93.13157895,38,0.578947368,75.6,28,13.14666667,92.01517861,99.93333333,103.56,75,28,0.373333333,101.7222222,100.25,36,0.555555556,81.42666667,28.94666667,12.4
20100402,Milwaukee,Charlotte,86,87,130.6283354,97.91666667,96.72222222,72,39,0.541666667,100,96.58333333,36,0.694444444,80.26388889,28.27777778,14.47222222,121.9799021,95.12328767,93.69863014,73,38,0.520547945,98.58333333,91.66666667,36,0.75,75.23287671,27.08219178,14.69863014
20100402,New Orleans,Memphis,96,107,74.04407184,99.97333333,102.4933333,75,34,0.453333333,100.4210526,99.86842105,38,0.605263158,76.12,25.78666667,12.29333333,104.068463,102.7567568,103.3243243,74,38,0.513513514,101.6315789,101.1052632,38,0.578947368,78.59459459,26.66216216,16.97297297
20100402,New York,Golden State,117,128,42.0302103,101.4324324,105.0540541,74,26,0.351351351,103.3684211,104.1052632,38,0.421052632,79.45945946,26.7972973,12.21621622,23.04714285,108.527027,112.5135135,74,21,0.283783784,111.8421053,111.0789474,38,0.421052632,84.2027027,25.56756757,12.31081081
20100402,Orlando,San Antonio,100,112,189.9530855,101.8533333,94.8,75,53,0.706666667,104.0810811,93.10810811,37,0.810810811,76.58666667,30.13333333,13.24,145.6607807,101.0675676,96.17567568,74,45,0.608108108,104.7368421,96.42105263,38,0.710526316,79.28378378,29.04054054,14.27027027
20100402,Phoenix,Detroit,109,94,194.6653861,110.5333333,105.9466667,75,49,0.653333333,112.2631579,103.2105263,38,0.763157895,79.2,27.81333333,13.92,-10.62643557,93.44594595,99.05405405,74,23,0.310810811,93.42105263,96.26315789,38,0.421052632,74.48648649,24.71621622,16.09459459
20100402,Utah,L.A. Lakers,92,106,181.5154276,104.3866667,98.12,75,50,0.666666667,107.3333333,97.02564103,39,0.794871795,78.54666667,28.16,14.09333333,168.7539708,102.630137,97.20547945,73,53,0.726027397,104.8378378,95.35135135,37,0.864864865,77.49315068,28.35616438,14.10958904
20100403,Charlotte,Chicago,88,96,127.8447455,95.01351351,93.59459459,74,39,0.527027027,98.27027027,91.51351351,37,0.756756757,75.2027027,27.06756757,14.7972973,86.15241341,97.26666667,99.4,75,36,0.48,98.32432432,97.91891892,37,0.567567568,79.21333333,29.74666667,14.66666667
20100403,Detroit,Atlanta,85,91,-15.62643557,93.45333333,99.18666667,75,23,0.306666667,93.43589744,96.58974359,39,0.41025641,74.41333333,24.64,16.10666667,137.8909801,101.92,97.29333333,75,48,0.64,104.9736842,96.52631579,38,0.815789474,75.90666667,26.54666667,14.25333333
20100403,L.A. Clippers,Denver,90,98,26.3388989,95.53333333,101.84,75,27,0.36,95.91666667,98.55555556,36,0.527777778,76.36,26.56,14.28,142.2073228,106.76,102.6133333,75,48,0.64,110.7222222,101.6666667,36,0.833333333,79.33333333,27.10666667,14.76
20100403,Miami,Minnesota,97,84,148.9237513,96.14473684,94.11842105,76,42,0.552631579,96.71052632,93.13157895,38,0.578947368,75.65789474,28.05263158,13.17105263,-33.49869491,98.31081081,107.6486486,74,15,0.202702703,98.02777778,103.3055556,36,0.277777778,82.21621622,28.35135135,15.37837838
20100403,New Orleans,New Jersey,87,115,69.04407184,99.92105263,102.5526316,76,34,0.447368421,100.4210526,99.86842105,38,0.605263158,76.19736842,25.80263158,12.26315789,-38.07622266,91.68918919,101.2432432,74,10,0.135135135,90.72972973,99,37,0.162162162,76.71621622,25.58108108,13.12162162
20100403,Oklahoma City,Dallas,121,116,173.1352227,100.5479452,96.38356164,73,46,0.630136986,101.2972973,95.54054054,37,0.648648649,78.09589041,28.35616438,14.19178082,150.5501887,101.5263158,99.57894737,76,50,0.657894737,101.3947368,99.73684211,38,0.684210526,78.15789474,27.88157895,11.98684211
